kurz;optimistic;n/a;distance-pruning;264346;733846;236877;128336;10;10;841224;841234;8412268;1;255665;0.114
kurz;optimistic;n/a;distance-pruning;264346;733846;192028;159940;10;10;1176797;1176830;11768160;4;526218;0.332
kurz;optimistic;n/a;distance-pruning;264346;733846;152207;160202;10;10;103064;103739;1034146;4;18898;0.019
kurz;optimistic;n/a;distance-pruning;264346;733846;251968;120097;10;10;711866;711885;7118750;1;188962;0.081
kurz;optimistic;n/a;distance-pruning;264346;733846;131490;101451;10;10;182559;182559;1825590;1;24527;0.014
kurz;optimistic;n/a;distance-pruning;264346;733846;34685;179204;10;10;492425;492441;4924350;1;141571;0.065
kurz;optimistic;n/a;distance-pruning;264346;733846;244236;36126;10;10;601239;601239;6012390;1;224396;0.098
kurz;optimistic;n/a;distance-pruning;264346;733846;245749;27160;10;10;438785;438867;4388078;1;182635;0.085
kurz;optimistic;n/a;distance-pruning;264346;733846;115704;231046;10;10;446648;446652;4466496;1;95750;0.041
kurz;optimistic;n/a;distance-pruning;264346;733846;174531;179844;10;10;138243;138489;1383920;1;8141;0.008
kurz;optimistic;n/a;distance-pruning;264346;733846;122487;95202;10;10;293122;293369;2932684;1;27186;0.014
kurz;optimistic;n/a;distance-pruning;264346;733846;254572;74473;10;10;768676;768677;7686764;1;207555;0.092
kurz;optimistic;n/a;distance-pruning;264346;733846;85589;148173;10;10;555235;555240;5552364;1;211194;0.096
kurz;optimistic;n/a;distance-pruning;264346;733846;222790;258951;10;10;805376;805376;8053760;1;184779;0.081
kurz;optimistic;n/a;distance-pruning;264346;733846;208265;58892;10;10;660758;660760;6607588;1;161165;0.073
kurz;optimistic;n/a;distance-pruning;264346;733846;63463;73610;10;10;147306;147744;1475124;1;11867;0.009
kurz;optimistic;n/a;distance-pruning;264346;733846;201565;168362;10;10;176798;176887;1768707;1;35677;0.018
kurz;optimistic;n/a;distance-pruning;264346;733846;130220;35448;10;10;498719;498800;4987666;1;120319;0.054
kurz;optimistic;n/a;distance-pruning;264346;733846;252242;128911;10;10;588111;588132;5881212;1;191086;0.085
kurz;optimistic;n/a;distance-pruning;264346;733846;215874;222918;10;10;53967;54295;542021;1;3443;0.007
kurz;optimistic;n/a;distance-pruning;264346;733846;114291;157526;10;10;1062833;1062862;10628486;1;259241;0.113
kurz;optimistic;n/a;distance-pruning;264346;733846;36751;132057;10;10;232639;232751;2327001;1;54925;0.027
kurz;optimistic;n/a;distance-pruning;264346;733846;106972;42998;10;10;274309;274578;2744700;4;121284;0.073
kurz;optimistic;n/a;distance-pruning;264346;733846;2823;218160;10;10;865420;865420;8654200;1;250294;0.108
kurz;optimistic;n/a;distance-pruning;264346;733846;245160;255694;10;10;128868;129970;1295506;11;28483;0.029
kurz;optimistic;n/a;distance-pruning;264346;733846;230232;98381;10;10;479383;479383;4793830;1;117715;0.051
kurz;optimistic;n/a;distance-pruning;264346;733846;146825;243949;10;10;651413;651420;6514160;1;148257;0.066
kurz;optimistic;n/a;distance-pruning;264346;733846;187169;162413;10;10;375645;375691;3756768;1;76793;0.035
kurz;optimistic;n/a;distance-pruning;264346;733846;239369;182489;10;10;624515;624567;6245274;3;324996;0.205
kurz;optimistic;n/a;distance-pruning;264346;733846;52306;230733;10;10;362339;362555;3624622;1;81856;0.037
kurz;optimistic;n/a;distance-pruning;264346;733846;75408;224919;10;10;225796;225864;2258408;1;31418;0.017
kurz;optimistic;n/a;distance-pruning;264346;733846;186581;53553;10;10;148751;148937;1488753;3;47704;0.034
kurz;optimistic;n/a;distance-pruning;264346;733846;106056;128601;10;10;554174;554356;5542696;4;348230;0.212
kurz;optimistic;n/a;distance-pruning;264346;733846;142377;222272;10;10;242170;242209;2421920;1;40826;0.021
kurz;optimistic;n/a;distance-pruning;264346;733846;196337;29159;10;10;253815;253831;2538220;1;73106;0.035
kurz;optimistic;n/a;distance-pruning;264346;733846;67057;260834;10;10;1090076;1090158;10900988;1;227308;0.097
kurz;optimistic;n/a;distance-pruning;264346;733846;23196;260284;10;10;394141;394296;3942362;1;65994;0.032
kurz;optimistic;n/a;distance-pruning;264346;733846;181884;79337;10;10;832237;832252;8322444;1;176824;0.08
kurz;optimistic;n/a;distance-pruning;264346;733846;144250;239480;10;10;546714;546715;5467142;1;111302;0.048
kurz;optimistic;n/a;distance-pruning;264346;733846;235632;187483;10;10;360632;360717;3606877;1;149422;0.074
kurz;optimistic;n/a;distance-pruning;264346;733846;188434;219586;10;10;296493;296494;2964937;1;69606;0.033
kurz;optimistic;n/a;distance-pruning;264346;733846;185291;204767;10;10;328401;328462;3284465;1;97490;0.044
kurz;optimistic;n/a;distance-pruning;264346;733846;226031;176861;10;10;842173;842193;8421790;1;208154;0.089
kurz;optimistic;n/a;distance-pruning;264346;733846;261364;38911;10;10;563623;563626;5636248;1;217890;0.1
kurz;optimistic;n/a;distance-pruning;264346;733846;55147;231736;10;10;473766;473892;4738166;1;116297;0.051
kurz;optimistic;n/a;distance-pruning;264346;733846;211666;157486;10;10;177376;177825;1776964;4;55560;0.037
kurz;optimistic;n/a;distance-pruning;264346;733846;187255;62431;10;10;730672;730677;7306738;1;148557;0.066
kurz;optimistic;n/a;distance-pruning;264346;733846;234095;45412;10;10;486843;486857;4868502;1;164571;0.073
kurz;optimistic;n/a;distance-pruning;264346;733846;209206;224567;10;10;454886;454904;4548996;1;127657;0.057
kurz;optimistic;n/a;distance-pruning;264346;733846;91710;228304;10;10;933577;933577;9335770;1;252680;0.109
kurz;optimistic;n/a;distance-pruning;264346;733846;69484;53964;10;10;275507;275784;2757009;1;87466;0.043
kurz;optimistic;n/a;distance-pruning;264346;733846;250163;58589;10;10;724349;724421;7243960;5;354249;0.216
kurz;optimistic;n/a;distance-pruning;264346;733846;95791;93380;10;10;110531;111618;1112333;6;10449;0.018
kurz;optimistic;n/a;distance-pruning;264346;733846;122728;117086;10;10;341342;341400;3413634;1;43749;0.021
kurz;optimistic;n/a;distance-pruning;264346;733846;184329;135587;10;10;252108;252149;2521331;1;74540;0.035
kurz;optimistic;n/a;distance-pruning;264346;733846;55973;214318;10;10;223276;223287;2232825;3;129961;0.084
kurz;optimistic;n/a;distance-pruning;264346;733846;186137;243224;10;10;666124;666202;6661699;1;175578;0.079
kurz;optimistic;n/a;distance-pruning;264346;733846;35088;79638;10;10;738236;738249;7382430;1;125506;0.053
kurz;optimistic;n/a;distance-pruning;264346;733846;113252;14379;10;10;167790;167917;1678711;1;33746;0.018
kurz;optimistic;n/a;distance-pruning;264346;733846;197064;180058;10;10;251302;251346;2513221;1;37861;0.02
kurz;optimistic;n/a;distance-pruning;264346;733846;156063;57831;10;10;1031622;1031632;10316244;1;216377;0.091
kurz;optimistic;n/a;distance-pruning;264346;733846;74617;214708;10;10;620989;620989;6209890;1;212698;0.097
kurz;optimistic;n/a;distance-pruning;264346;733846;55681;33745;10;10;279789;279871;2798398;8;140886;0.089
kurz;optimistic;n/a;distance-pruning;264346;733846;149906;205576;10;10;172706;172732;1727112;1;43824;0.022
kurz;optimistic;n/a;distance-pruning;264346;733846;154125;244377;10;10;643095;643126;6431060;1;163275;0.075
kurz;optimistic;n/a;distance-pruning;264346;733846;25554;103528;10;10;40947;41282;411601;1;2790;0.007
kurz;optimistic;n/a;distance-pruning;264346;733846;107061;29500;10;10;103476;104094;1038675;8;10447;0.016
kurz;optimistic;n/a;distance-pruning;264346;733846;105218;213028;10;10;468675;468727;4687095;1;113373;0.051
kurz;optimistic;n/a;distance-pruning;264346;733846;65018;47328;10;10;390529;390842;3906353;3;278138;0.175
kurz;optimistic;n/a;distance-pruning;264346;733846;187786;21265;10;10;111507;111765;1116738;1;20591;0.013
kurz;optimistic;n/a;distance-pruning;264346;733846;105207;92162;10;10;156655;156868;1567753;1;4261;0.007
kurz;optimistic;n/a;distance-pruning;264346;733846;168976;202359;10;10;248814;248870;2488514;1;74273;0.035
kurz;optimistic;n/a;distance-pruning;264346;733846;259237;56606;10;10;444084;444091;4440870;1;191146;0.09
kurz;optimistic;n/a;distance-pruning;264346;733846;258552;204429;10;10;467813;467883;4678578;1;164024;0.075
kurz;optimistic;n/a;distance-pruning;264346;733846;47821;237916;10;10;833544;833602;8335772;3;324750;0.199
kurz;optimistic;n/a;distance-pruning;264346;733846;144963;194744;10;10;110262;110286;1102726;1;18130;0.012
kurz;optimistic;n/a;distance-pruning;264346;733846;66693;89435;10;10;241014;241765;2413705;20;41292;0.036
kurz;optimistic;n/a;distance-pruning;264346;733846;105404;36800;10;10;82298;82868;826528;5;16878;0.019
kurz;optimistic;n/a;distance-pruning;264346;733846;211563;12889;10;10;413460;413468;4134644;1;147184;0.067
kurz;optimistic;n/a;distance-pruning;264346;733846;190569;45402;10;10;268398;268437;2684134;1;66423;0.03
kurz;optimistic;n/a;distance-pruning;264346;733846;61615;95664;10;10;579539;579560;5795495;1;142564;0.064
kurz;optimistic;n/a;distance-pruning;264346;733846;109825;77449;10;10;698942;699017;6989904;1;132066;0.057
kurz;optimistic;n/a;distance-pruning;264346;733846;20745;254345;10;10;312400;312451;3124295;1;60705;0.029
kurz;optimistic;n/a;distance-pruning;264346;733846;78919;25966;10;10;548632;548701;5486678;6;449265;0.285
kurz;optimistic;n/a;distance-pruning;264346;733846;208131;140111;10;10;171081;171112;1710917;1;34753;0.018
kurz;optimistic;n/a;distance-pruning;264346;733846;145189;227043;10;10;606792;606801;6067950;1;163253;0.072
kurz;optimistic;n/a;distance-pruning;264346;733846;143977;226786;10;10;642203;642211;6422050;1;159112;0.072
kurz;optimistic;n/a;distance-pruning;264346;733846;214212;210682;10;10;71333;71333;713330;1;8919;0.009
kurz;optimistic;n/a;distance-pruning;264346;733846;189089;83632;10;10;805260;805260;8052600;1;118142;0.05
kurz;optimistic;n/a;distance-pruning;264346;733846;164903;5092;10;10;525705;525807;5257768;1;120505;0.055
kurz;optimistic;n/a;distance-pruning;264346;733846;187121;21721;10;10;300231;300264;3002496;1;80721;0.037
kurz;optimistic;n/a;distance-pruning;264346;733846;243036;62623;10;10;971423;971427;9714242;1;246198;0.106
kurz;optimistic;n/a;distance-pruning;264346;733846;79045;56686;10;10;501193;501214;5012036;1;211367;0.099
kurz;optimistic;n/a;distance-pruning;264346;733846;166270;141839;10;10;271583;271583;2715830;1;81731;0.038
kurz;optimistic;n/a;distance-pruning;264346;733846;193760;176151;10;10;915384;915417;9154038;3;481051;0.29
kurz;optimistic;n/a;distance-pruning;264346;733846;149269;44937;10;10;415787;415848;4158228;6;245611;0.155
kurz;optimistic;n/a;distance-pruning;264346;733846;183295;262239;10;10;407667;407718;4076919;1;117210;0.053
kurz;optimistic;n/a;distance-pruning;264346;733846;256890;199278;10;10;278445;278568;2785168;1;85710;0.04
kurz;optimistic;n/a;distance-pruning;264346;733846;177992;202443;10;10;310874;310978;3109280;1;106977;0.048
kurz;optimistic;n/a;distance-pruning;264346;733846;154368;12541;10;10;538541;538592;5385736;3;412026;0.263
kurz;optimistic;n/a;distance-pruning;264346;733846;66593;76068;10;10;91224;91757;913966;10;8842;0.016
kurz;optimistic;n/a;distance-pruning;264346;733846;34726;8670;10;10;53002;54733;541573;14;6607;0.022
kurz;optimistic;n/a;distance-pruning;264346;733846;62096;223243;10;10;394629;394631;3946294;1;122397;0.056
kurz;optimistic;n/a;distance-pruning;264346;733846;76600;225878;10;10;845009;845016;8450104;1;219923;0.097
kurz;optimistic;n/a;distance-pruning;264346;733846;47865;219958;10;10;239118;239179;2391499;1;35027;0.018
kurz;optimistic;n/a;distance-pruning;264346;733846;259208;119979;10;10;1063094;1063110;10631032;1;262429;0.114
kurz;optimistic;n/a;distance-pruning;264346;733846;230816;204783;10;10;560557;560565;5605590;1;193301;0.087
kurz;optimistic;n/a;distance-pruning;264346;733846;25118;25258;10;10;146837;146883;1468625;1;28067;0.016
kurz;optimistic;n/a;distance-pruning;264346;733846;218971;13835;10;10;398138;398318;3982490;1;148505;0.07
kurz;optimistic;n/a;distance-pruning;264346;733846;203319;5893;10;10;614020;614119;6140835;1;86188;0.037
kurz;optimistic;n/a;distance-pruning;264346;733846;233810;203223;10;10;649664;649681;6496710;1;235921;0.106
kurz;optimistic;n/a;distance-pruning;264346;733846;134606;199846;10;10;132464;132561;1325139;1;21438;0.013
kurz;optimistic;n/a;distance-pruning;264346;733846;61093;175952;10;10;893477;893477;8934770;1;236316;0.103
kurz;optimistic;n/a;distance-pruning;264346;733846;11020;54501;10;10;363845;364114;3640027;1;130084;0.06
kurz;optimistic;n/a;distance-pruning;264346;733846;20734;245117;10;10;367424;367479;3674543;1;79833;0.037
kurz;optimistic;n/a;distance-pruning;264346;733846;167601;264153;10;10;503366;503469;5034306;1;120732;0.053
kurz;optimistic;n/a;distance-pruning;264346;733846;164432;140753;10;10;239209;239397;2393395;1;68852;0.033
kurz;optimistic;n/a;distance-pruning;264346;733846;119328;88565;10;10;1074219;1074273;10742490;1;249671;0.107
kurz;optimistic;n/a;distance-pruning;264346;733846;2760;129996;10;10;932823;932842;9328332;1;254133;0.106
kurz;optimistic;n/a;distance-pruning;264346;733846;211614;250663;10;10;307505;307628;3075899;1;73271;0.035
kurz;optimistic;n/a;distance-pruning;264346;733846;32063;236844;10;10;484343;484994;4846616;21;124418;0.083
kurz;optimistic;n/a;distance-pruning;264346;733846;156062;213646;10;10;244943;245132;2450682;3;95805;0.061
kurz;optimistic;n/a;distance-pruning;264346;733846;225987;202001;10;10;638148;638200;6381604;1;209206;0.094
kurz;optimistic;n/a;distance-pruning;264346;733846;22908;88422;10;10;676183;676245;6762174;3;261535;0.158
kurz;optimistic;n/a;distance-pruning;264346;733846;43579;138684;10;10;441957;442059;4420126;1;173019;0.082
kurz;optimistic;n/a;distance-pruning;264346;733846;198858;184786;10;10;304068;304103;3040715;1;71556;0.033
kurz;optimistic;n/a;distance-pruning;264346;733846;179543;39377;10;10;443649;443705;4436855;1;166492;0.075
kurz;optimistic;n/a;distance-pruning;264346;733846;79871;99144;10;10;670454;670517;6704850;1;195668;0.087
kurz;optimistic;n/a;distance-pruning;264346;733846;113216;241340;10;10;418969;419040;4190169;1;103544;0.046
kurz;optimistic;n/a;distance-pruning;264346;733846;53197;9021;10;10;355965;356076;3559988;1;84106;0.038
kurz;optimistic;n/a;distance-pruning;264346;733846;211316;196308;10;10;147973;148068;1480236;3;65111;0.047
kurz;optimistic;n/a;distance-pruning;264346;733846;47140;254401;10;10;509319;509379;5093573;4;359774;0.228
kurz;optimistic;n/a;distance-pruning;264346;733846;219992;82599;10;10;509296;509306;5092984;1;37920;0.019
kurz;optimistic;n/a;distance-pruning;264346;733846;219984;119440;10;10;949747;949755;9497490;1;174234;0.076
kurz;optimistic;n/a;distance-pruning;264346;733846;183133;10921;10;10;468502;468559;4685382;3;311882;0.194
kurz;optimistic;n/a;distance-pruning;264346;733846;236783;158264;10;10;835693;835745;8357054;1;217918;0.096
kurz;optimistic;n/a;distance-pruning;264346;733846;212104;74999;10;10;587755;587765;5877574;1;138392;0.061
kurz;optimistic;n/a;distance-pruning;264346;733846;182116;169370;10;10;260648;260705;2606809;1;61025;0.03
kurz;optimistic;n/a;distance-pruning;264346;733846;83017;141196;10;10;710750;710758;7107520;1;254435;0.115
kurz;optimistic;n/a;distance-pruning;264346;733846;223602;159096;10;10;546855;546877;5468677;1;97395;0.041
kurz;optimistic;n/a;distance-pruning;264346;733846;3074;187679;10;10;452927;452933;4529298;1;192777;0.09
kurz;optimistic;n/a;distance-pruning;264346;733846;43845;165422;10;10;608744;608767;6087582;1;168935;0.076
kurz;optimistic;n/a;distance-pruning;264346;733846;132772;154654;10;10;349429;349571;3494970;1;64951;0.029
kurz;optimistic;n/a;distance-pruning;264346;733846;27516;95495;10;10;394598;394646;3946258;1;61595;0.028
kurz;optimistic;n/a;distance-pruning;264346;733846;235715;64095;10;10;1118123;1118124;11181232;1;259768;0.11
kurz;optimistic;n/a;distance-pruning;264346;733846;176729;229962;10;10;772521;772525;7725222;1;231282;0.1
kurz;optimistic;n/a;distance-pruning;264346;733846;133951;111600;10;10;325621;325672;3256503;1;94371;0.043
kurz;optimistic;n/a;distance-pruning;264346;733846;199198;39789;10;10;351174;351209;3511948;1;127155;0.058
kurz;optimistic;n/a;distance-pruning;264346;733846;173616;66322;10;10;869146;869146;8691460;1;216792;0.093
kurz;optimistic;n/a;distance-pruning;264346;733846;45824;114349;10;10;612767;612849;6128176;1;81386;0.036
kurz;optimistic;n/a;distance-pruning;264346;733846;39272;66033;10;10;567966;568002;5679816;1;89105;0.039
kurz;optimistic;n/a;distance-pruning;264346;733846;140030;253529;10;10;276776;276829;2767993;1;66113;0.032
kurz;optimistic;n/a;distance-pruning;264346;733846;239613;193772;10;10;464895;465226;4650936;5;132240;0.079
kurz;optimistic;n/a;distance-pruning;264346;733846;75048;222455;10;10;226582;226628;2265956;1;32646;0.017
kurz;optimistic;n/a;distance-pruning;264346;733846;55756;57664;10;10;646737;646742;6467388;1;87987;0.037
kurz;optimistic;n/a;distance-pruning;264346;733846;201045;125079;10;10;558213;558218;5582156;1;163153;0.075
kurz;optimistic;n/a;distance-pruning;264346;733846;56931;252603;10;10;954328;954328;9543280;1;256576;0.115
kurz;optimistic;n/a;distance-pruning;264346;733846;177073;104477;10;10;640491;640534;6405198;1;240803;0.106
kurz;optimistic;n/a;distance-pruning;264346;733846;150038;159914;10;10;401191;401194;4011934;1;55246;0.025
kurz;optimistic;n/a;distance-pruning;264346;733846;10992;81728;100;100;888792;888976;88891248;5;342708;0.253
kurz;optimistic;n/a;distance-pruning;264346;733846;155780;208552;100;100;236001;236289;23624436;3;125602;0.122
kurz;optimistic;n/a;distance-pruning;264346;733846;223946;33429;100;100;505019;505019;50501900;1;166544;0.116
kurz;optimistic;n/a;distance-pruning;264346;733846;107275;82809;100;100;879593;879722;87968364;1;165769;0.119
kurz;optimistic;n/a;distance-pruning;264346;733846;184019;199241;100;100;213093;213240;21319723;1;53020;0.068
kurz;optimistic;n/a;distance-pruning;264346;733846;112191;37949;100;100;166896;167658;16745722;40;64586;0.097
kurz;optimistic;n/a;distance-pruning;264346;733846;263856;247037;100;100;123472;124798;12439280;62;1627753;0.817
kurz;optimistic;n/a;distance-pruning;264346;733846;238341;128222;100;100;854512;854651;85460986;8;517268;0.361
kurz;optimistic;n/a;distance-pruning;264346;733846;49947;249776;100;100;460921;461096;46104394;3;346571;0.265
kurz;optimistic;n/a;distance-pruning;264346;733846;223705;111628;100;100;422057;422322;42225309;6;283303;0.226
kurz;optimistic;n/a;distance-pruning;264346;733846;2552;102066;100;100;907448;907517;90749176;1;254907;0.157
kurz;optimistic;n/a;distance-pruning;264346;733846;12999;189874;100;100;244960;245138;24509006;1;79302;0.079
kurz;optimistic;n/a;distance-pruning;264346;733846;218103;130863;100;100;131540;132106;13194103;6;39485;0.072
kurz;optimistic;n/a;distance-pruning;264346;733846;84041;144573;100;100;780844;780876;78086336;1;258958;0.169
kurz;optimistic;n/a;distance-pruning;264346;733846;11843;253457;100;100;263577;263674;26364698;1;57944;0.072
kurz;optimistic;n/a;distance-pruning;264346;733846;215508;187800;100;100;359511;359724;35967722;7;290758;0.234
kurz;optimistic;n/a;distance-pruning;264346;733846;51389;105604;100;100;496980;497310;49720820;24;186663;0.165
kurz;optimistic;n/a;distance-pruning;264346;733846;138033;41771;100;100;517611;517707;51767788;33;317975;0.247
kurz;optimistic;n/a;distance-pruning;264346;733846;250409;72923;100;100;669240;669343;66930664;1;198232;0.133
kurz;optimistic;n/a;distance-pruning;264346;733846;43032;212654;100;100;521851;521899;52188385;1;155064;0.118
kurz;optimistic;n/a;distance-pruning;264346;733846;61888;237378;100;100;1067408;1067422;106741448;1;242924;0.156
kurz;optimistic;n/a;distance-pruning;264346;733846;57653;209893;100;100;855270;855281;85527396;1;255095;0.161
kurz;optimistic;n/a;distance-pruning;264346;733846;20641;123047;100;100;366343;366343;36634300;1;93104;0.085
kurz;optimistic;n/a;distance-pruning;264346;733846;198490;184287;100;100;206799;207188;20710346;12;106454;0.116
kurz;optimistic;n/a;distance-pruning;264346;733846;56441;90695;100;100;505635;505744;50570796;1;56921;0.07
kurz;optimistic;n/a;distance-pruning;264346;733846;126612;251401;100;100;587800;588061;58799827;7;410380;0.31
kurz;optimistic;n/a;distance-pruning;264346;733846;115721;90557;100;100;902669;902758;90273258;1;201930;0.137
kurz;optimistic;n/a;distance-pruning;264346;733846;162349;178171;100;100;318795;319116;31902806;1;40968;0.062
kurz;optimistic;n/a;distance-pruning;264346;733846;143960;40004;100;100;296126;296126;29612600;1;96176;0.087
kurz;optimistic;n/a;distance-pruning;264346;733846;220570;67543;100;100;143417;144158;14395255;75;1373301;0.691
kurz;optimistic;n/a;distance-pruning;264346;733846;214297;205523;100;100;90167;90539;9044771;6;29459;0.071
kurz;optimistic;n/a;distance-pruning;264346;733846;226988;238763;100;100;392620;393227;39305760;26;633758;0.347
kurz;optimistic;n/a;distance-pruning;264346;733846;65199;258869;100;100;1205062;1205065;120506308;1;250687;0.149
kurz;optimistic;n/a;distance-pruning;264346;733846;94764;99573;100;100;215119;216280;21599993;46;1102276;0.542
kurz;optimistic;n/a;distance-pruning;264346;733846;255505;256184;100;100;24745;35103;3233402;100;10053696;4.698
kurz;optimistic;n/a;distance-pruning;264346;733846;90930;151388;100;100;640005;640046;64003434;1;234407;0.158
kurz;optimistic;n/a;distance-pruning;264346;733846;104738;36950;100;100;59855;61698;6085219;32;539455;0.317
kurz;optimistic;n/a;distance-pruning;264346;733846;64776;238740;100;100;988329;988332;98833056;1;236664;0.146
kurz;optimistic;n/a;distance-pruning;264346;733846;29839;128673;100;100;523424;523602;52355950;4;313279;0.234
kurz;optimistic;n/a;distance-pruning;264346;733846;168512;68989;100;100;665713;665751;66573612;6;401882;0.295
kurz;optimistic;n/a;distance-pruning;264346;733846;13332;1403;100;100;573694;573941;57389814;21;416140;0.251
kurz;optimistic;n/a;distance-pruning;264346;733846;192028;159940;100;100;1176797;1176951;117691212;18;532972;0.386
kurz;optimistic;n/a;distance-pruning;264346;733846;152207;160202;100;100;103064;104535;10417759;20;22340;0.073
kurz;optimistic;n/a;distance-pruning;264346;733846;236877;128336;100;100;841224;841314;84127530;3;511980;0.356
kurz;optimistic;n/a;distance-pruning;264346;733846;131490;101451;100;100;182559;182559;18255900;1;24527;0.055
kurz;optimistic;n/a;distance-pruning;264346;733846;251968;120097;100;100;711866;711965;71193050;6;378374;0.279
kurz;optimistic;n/a;distance-pruning;264346;733846;34685;179204;100;100;492425;492483;49246393;12;285139;0.227
kurz;optimistic;n/a;distance-pruning;264346;733846;244236;36126;100;100;601239;601322;60128504;1;224396;0.15
kurz;optimistic;n/a;distance-pruning;264346;733846;245749;27160;100;100;438785;439141;43903832;50;369355;0.284
kurz;optimistic;n/a;distance-pruning;264346;733846;115704;231046;100;100;446648;446848;44675904;1;95750;0.082
kurz;optimistic;n/a;distance-pruning;264346;733846;174531;179844;100;100;138243;138901;13868878;5;16467;0.062
kurz;optimistic;n/a;distance-pruning;264346;733846;122487;95202;100;100;293122;293693;29354180;19;56390;0.084
kurz;optimistic;n/a;distance-pruning;264346;733846;254572;74473;100;100;768676;768681;76867838;1;207555;0.142
kurz;optimistic;n/a;distance-pruning;264346;733846;85589;148173;100;100;555235;555256;55524792;1;211194;0.141
