kurz;optimistic;n/a;distance-pruning;random_gnm_10000_10_1.gr;10000;50000;0;9999;200;200;198026;276866;51111068;3;20282;0.016
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_20_1.gr;10000;100000;0;9999;200;200;103476;145198;27134666;1;10000;0.011
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_30_1.gr;10000;150000;0;9999;200;200;66556;97227;18285081;3;20595;0.032
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_40_1.gr;10000;200000;0;9999;200;200;45226;73290;13641512;1;10000;0.014
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_50_1.gr;10000;250000;0;9999;200;200;33210;60078;11312419;4;21235;0.046
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_2_2.gr;2000;2000;0;1999;200;0;2147483647;2147483647;0;1;2;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_3_2.gr;2000;3000;0;1999;200;0;2147483647;2147483647;0;1;1222;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_4_2.gr;2000;4000;0;1999;200;0;2147483647;2147483647;0;1;1607;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_7_2.gr;2000;7000;0;1999;200;200;169868;384774;71172237;12;10310;0.008
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_10_2.gr;2000;10000;0;1999;200;200;169868;283731;52831672;5;5241;0.008
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_20_2.gr;2000;20000;0;1999;200;200;88446;144640;27127662;12;7282;0.013
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_30_2.gr;2000;30000;0;1999;200;200;63157;108594;20414365;7;5515;0.014
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_40_2.gr;2000;40000;0;1999;200;200;53833;89716;16979194;5;5087;0.017
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_50_2.gr;2000;50000;0;1999;200;200;46969;66527;12557830;8;6089;0.021
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_2_2.gr;4000;4000;0;3999;200;0;2147483647;2147483647;0;1;5;0
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_3_2.gr;4000;6000;0;3999;200;0;2147483647;2147483647;0;1;2329;0
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_4_2.gr;4000;8000;0;3999;200;200;680047;980560;184283292;6;9621;0.012
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_7_2.gr;4000;14000;0;3999;200;200;226308;407881;76197429;5;8961;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_10_2.gr;4000;20000;0;3999;200;200;178853;256188;47482922;1;3977;0.009
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_20_2.gr;4000;40000;0;3999;200;200;53957;135999;25210020;19;16446;0.019
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_30_2.gr;4000;60000;0;3999;200;200;49547;85127;15642743;3;8544;0.014
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_40_2.gr;4000;80000;0;3999;200;200;44913;66003;12141114;3;8599;0.015
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_50_2.gr;4000;100000;0;3999;200;200;31068;54123;10088611;3;8840;0.018
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_2_2.gr;6000;6000;0;5999;200;0;2147483647;2147483647;0;1;3;0
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_3_2.gr;6000;9000;0;5999;200;0;2147483647;2147483647;0;1;3361;0.002
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_4_2.gr;6000;12000;0;5999;200;0;2147483647;2147483647;0;1;4720;0.003
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_7_2.gr;6000;21000;0;5999;200;0;2147483647;2147483647;0;1;5796;0.005
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_10_2.gr;6000;30000;0;5999;200;0;2147483647;2147483647;0;1;5964;0.003
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_20_2.gr;6000;60000;0;5999;200;200;93446;133335;24954433;3;12492;0.018
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_30_2.gr;6000;90000;0;5999;200;200;48235;85725;15717447;4;12949;0.031
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_40_2.gr;6000;120000;0;5999;200;200;44821;67735;12621536;3;12457;0.023
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_50_2.gr;6000;150000;0;5999;200;200;35282;57964;10794221;1;6000;0.011
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_2_2.gr;8000;8000;0;7999;200;0;2147483647;2147483647;0;1;4;0
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_3_2.gr;8000;12000;0;7999;200;200;1041138;1650309;304441277;13;14351;0.013
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_4_2.gr;8000;16000;0;7999;200;200;445533;744754;138680055;3;12228;0.016
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_7_2.gr;8000;28000;0;7999;200;200;243693;380385;69406035;3;15858;0.018
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_10_2.gr;8000;40000;0;7999;200;200;183324;267479;49527987;1;7950;0.014
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_20_2.gr;8000;80000;0;7999;200;200;92326;136343;25379950;1;8000;0.009
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_30_2.gr;8000;120000;0;7999;200;200;67937;103137;19522973;1;7999;0.011
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_40_2.gr;8000;160000;0;7999;200;200;49318;76916;14417418;3;17141;0.03
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_50_2.gr;8000;200000;0;7999;200;200;36929;54804;10260677;1;8000;0.014
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_2_2.gr;10000;10000;0;9999;200;0;2147483647;2147483647;0;1;2;0
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_3_2.gr;10000;15000;0;9999;200;0;2147483647;2147483647;0;1;2;0
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_4_2.gr;10000;20000;0;9999;200;0;2147483647;2147483647;0;1;2;0
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_7_2.gr;10000;35000;0;9999;200;200;289147;497767;93150724;5;21533;0.016
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_10_2.gr;10000;50000;0;9999;200;200;197028;328430;61305300;1;9921;0.014
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_20_2.gr;10000;100000;0;9999;200;200;172273;212593;40494024;4;21290;0.023
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_30_2.gr;10000;150000;0;9999;200;200;86233;117204;22080033;4;21243;0.031
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_40_2.gr;10000;200000;0;9999;200;200;45736;80051;14851580;7;22793;0.039
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_50_2.gr;10000;250000;0;9999;200;200;45736;71164;13430194;5;21696;0.046
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_2_3.gr;2000;2000;0;1999;200;0;2147483647;2147483647;0;1;2;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_3_3.gr;2000;3000;0;1999;200;0;2147483647;2147483647;0;1;1181;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_4_3.gr;2000;4000;0;1999;200;200;269419;784980;144015652;18;11607;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_7_3.gr;2000;7000;0;1999;200;200;221324;364191;66733163;13;8209;0.007
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_10_3.gr;2000;10000;0;1999;200;200;193569;273249;50705810;1;1985;0.004
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_20_3.gr;2000;20000;0;1999;200;200;82195;132382;24634030;4;4598;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_30_3.gr;2000;30000;0;1999;200;200;52009;83381;15302458;8;6339;0.013
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_40_3.gr;2000;40000;0;1999;200;200;38550;69162;12694168;3;4349;0.017
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_50_3.gr;2000;50000;0;1999;200;200;31459;50455;9256144;8;5373;0.016
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_2_3.gr;4000;4000;0;3999;200;0;2147483647;2147483647;0;1;16;0
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_3_3.gr;4000;6000;0;3999;200;0;2147483647;2147483647;0;1;2347;0.001
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_4_3.gr;4000;8000;0;3999;200;0;2147483647;2147483647;0;1;3196;0.001
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_7_3.gr;4000;14000;0;3999;200;0;2147483647;2147483647;0;1;3859;0.002
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_10_3.gr;4000;20000;0;3999;200;0;2147483647;2147483647;0;1;3968;0.002
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_20_3.gr;4000;40000;0;3999;200;200;63698;125438;23039313;5;9535;0.018
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_30_3.gr;4000;60000;0;3999;200;200;62167;99469;18605275;3;8502;0.013
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_40_3.gr;4000;80000;0;3999;200;200;53882;77130;14478738;1;4000;0.008
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_50_3.gr;4000;100000;0;3999;200;200;47681;67083;12630624;1;4000;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_2_3.gr;6000;6000;0;5999;200;0;2147483647;2147483647;0;1;19;0
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_3_3.gr;6000;9000;0;5999;200;0;2147483647;2147483647;0;1;3410;0.001
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_4_3.gr;6000;12000;0;5999;200;200;457319;951580;174964488;19;25177;0.021
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_7_3.gr;6000;21000;0;5999;200;200;233373;418284;77538904;3;11933;0.011
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_10_3.gr;6000;30000;0;5999;200;200;176658;279247;52336346;5;13957;0.02
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_20_3.gr;6000;60000;0;5999;200;200;91753;160571;29826604;5;13838;0.015
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_30_3.gr;6000;90000;0;5999;200;200;64721;96206;17943574;4;13020;0.019
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_40_3.gr;6000;120000;0;5999;200;200;43944;75907;14134584;3;12525;0.023
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_50_3.gr;6000;150000;0;5999;200;200;41277;63187;11771268;3;12499;0.03
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_2_3.gr;8000;8000;0;7999;200;0;2147483647;2147483647;0;1;3;0
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_3_3.gr;8000;12000;0;7999;200;0;2147483647;2147483647;0;1;8;0
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_4_3.gr;8000;16000;0;7999;200;0;2147483647;2147483647;0;1;10;0
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_7_3.gr;8000;28000;0;7999;200;200;256573;458434;84903539;5;16665;0.02
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_10_3.gr;8000;40000;0;7999;200;200;148045;277772;51554491;1;7932;0.013
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_20_3.gr;8000;80000;0;7999;200;200;80209;154956;28867452;3;16434;0.02
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_30_3.gr;8000;120000;0;7999;200;200;80209;112857;21373807;1;8000;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_40_3.gr;8000;160000;0;7999;200;200;45710;84241;15908497;3;16494;0.031
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_50_3.gr;8000;200000;0;7999;200;200;34618;57692;10707152;3;16469;0.036
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_2_3.gr;10000;10000;0;9999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_3_3.gr;10000;15000;0;9999;200;0;2147483647;2147483647;0;1;5743;0.002
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_4_3.gr;10000;20000;0;9999;200;0;2147483647;2147483647;0;1;7894;0.005
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_7_3.gr;10000;35000;0;9999;200;200;251461;411315;76825679;1;9629;0.007
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_10_3.gr;10000;50000;0;9999;200;200;112100;240325;44250452;1;9937;0.012
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_20_3.gr;10000;100000;0;9999;200;200;68651;121062;22106042;11;21273;0.022
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_30_3.gr;10000;150000;0;9999;200;200;49349;82769;15376459;3;19863;0.032
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_40_3.gr;10000;200000;0;9999;200;200;31584;61033;11291555;6;22730;0.039
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_50_3.gr;10000;250000;0;9999;200;200;22838;50630;9323623;4;22608;0.046
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_2_4.gr;2000;2000;0;1999;200;0;2147483647;2147483647;0;1;2;0
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_3_4.gr;2000;3000;0;1999;200;200;1066982;1768124;325680224;37;13762;0.007
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_4_4.gr;2000;4000;0;1999;200;200;474346;981568;182215782;11;7320;0.006
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_7_4.gr;2000;7000;0;1999;200;200;282709;438363;82068589;3;4217;0.006
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_10_4.gr;2000;10000;0;1999;200;200;169705;284838;52858810;1;1984;0.008
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_20_4.gr;2000;20000;0;1999;200;200;82609;135252;25251387;3;4358;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_30_4.gr;2000;30000;0;1999;200;200;47376;85362;15794145;3;4369;0.009
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_40_4.gr;2000;40000;0;1999;200;200;36982;63822;11815092;1;2000;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_2000_50_4.gr;2000;50000;0;1999;200;200;27901;51447;9601625;1;2000;0.008
